	Bd21.10	Bd21.14	Bd21.18	Bd21.22	Bd21.2	Bd21.6	col.10	col.14	col.18	col.22	col.2	col.6	sta.10	sta.14	sta.18	sta.22	sta.2	sta.6	Bh.10	Bh.14	Bh.18	Bh.22	Bh.2	Bh.6
Bradi5g24990.v3.1	1.182880243	1.155691382	0.213480926	0.40959189	0.66963866	0.884126614	1.882942825	0.205333292	0.936553145	1.011833786	0.95895853	1.136302581	-1.338432832	-1.14156382	-1.418437876	-1.186054688	-1.564532739	-1.188458485	0.025687118	-0.292856851	-0.584408145	-0.807543744	-0.517307816	-0.633423993
Bradi5g25000.v3.1	1.034952229	0.466810564	0.729689892	0.045019083	0.369635163	0.903057507	1.92632857	1.845364486	0.183255654	1.326931572	0.884838088	1.07402449	-0.791840052	-0.826296674	-0.455794435	-0.576109587	-0.824644135	-0.632900694	-1.074240917	-1.134459937	-1.134459937	-1.134459937	-1.134459937	-1.070241056
Bradi5g25040.v3.1	0.505999519	1.543257635	1.609420765	0.252593378	1.408776511	1.101229019	1.001068075	0.722398947	1.180807099	0.592016918	1.161541886	0.304289157	-0.954178054	-0.954178054	-0.916934756	-0.954178054	-0.92468361	-0.954178054	-0.954178054	-0.954178054	-0.954178054	-0.954178054	-0.954178054	-0.954178054
Bradi5g25090.v3.1	-0.433656873	-0.212781065	0.008584407	-0.102373479	0.851223321	-0.626317451	-0.425592899	-0.733956678	-0.671343959	-0.559337985	0.086823871	-0.790926168	-0.802137548	-0.935495864	-0.961976551	-0.991536118	-0.181563429	-1.422521164	1.210719575	0.715078389	2.281478175	1.457089081	2.111789987	1.128730427
Bradi5g25100.v3.1	0.163169763	0.604365052	1.08675855	1.150434696	2.078199609	0.767639279	-0.10120932	0.214582026	1.038316702	1.004438674	1.038000035	0.885176189	-1.447208368	-1.210500549	-1.118922911	-0.793450914	-0.588973489	-1.831844443	-0.769210038	-1.169593	-0.667468259	-0.224650547	0.487201626	-0.595250363
Bradi5g25117.v3.1	1.242525819	1.132683742	0.683240839	1.116790951	0.754940749	0.410480007	0.992321889	1.764405828	1.10643537	0.373131007	0.146642837	1.059678081	-0.638700234	-0.32795813	0.045132447	-0.63474509	-1.119040345	-0.507890815	-1.367862282	-1.399843813	-1.161931166	-1.194167946	-1.314571649	-1.161698098
Bradi5g25130.v3.1	1.806062431	1.421650992	1.182101409	0.802348722	0.572176932	0.923591615	0.569175116	0.978644296	-0.085978154	0.204332071	-0.414231734	1.374017559	-1.107828	-0.433379556	0.098315153	-1.566794213	-1.151399423	-1.509711823	-0.937740678	0.117809464	0.056846502	-0.660037105	-0.495591587	-1.74437999
Bradi5g25175.v3.1	1.307739987	0.893833699	1.310058761	1.857660265	2.111920241	-0.141651567	0.51716176	0.005104754	-0.243680763	0.885723888	0.301421918	1.03880551	-0.865794131	-0.909267861	-0.580622151	-0.766819771	0.017227195	-1.072405358	-1.329768521	-1.157037857	-1.175448581	-0.498524201	-0.612181722	-0.893455493
Bradi5g25236.v3.1	-0.188568047	0.304356095	1.038552118	0.546534406	0.957949926	-0.368098567	0.705941736	0.863177936	2.10433676	0.779689504	2.360059799	1.0227685	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681	-0.843891681
Bradi5g25270.v3.1	0.314714222	0.241005433	-0.269524986	-0.438525718	1.461956676	0.083157964	1.499704879	1.319050589	0.937295528	0.593212498	1.765547842	1.926808923	-0.362020506	-0.270009055	-0.690263358	-1.132635888	-0.923701925	-0.070952942	-0.952096222	-0.847814586	-1.368865252	-1.385278337	-0.469065888	-0.961699888
Bradi5g25300.v3.1	0.184405755	1.561340963	0.339447528	1.666248432	0.392503354	-0.75121531	1.830501634	-0.104967514	0.679910003	1.2669226	1.57350388	1.142247578	-0.875045275	-0.994453055	-0.648422812	-0.634710878	-0.798217399	-1.042964699	-0.60756859	-1.275874588	-0.934914099	-0.502863421	-0.410933679	-1.054880407
Bradi5g25310.v3.1	-0.761286224	-0.770770848	-0.992583707	-0.648490581	-0.687463641	-0.918582133	-1.054165186	-1.084543593	-1.095305022	-1.229077396	-0.021611809	-0.977780031	0.933771907	1.399810282	1.067977462	1.730812293	2.139694404	1.296366912	0.518517788	0.248442031	-0.036577031	0.548091328	0.523768286	-0.12901549
Bradi5g25320.v3.1	-0.452844036	-0.667942527	-0.083859651	-0.046801799	0.705605337	-0.017423406	-0.310628522	0.470723949	0.006809025	0.214335247	2.677945451	-0.052636792	0.413797177	0.944205871	0.426144545	0.702647617	0.45780162	1.977124175	-1.450094189	-1.211851674	-1.308859461	-1.398687978	-0.67013984	-1.325370139
Bradi5g25382.v3.1	-0.612868315	-0.606360253	-0.579589021	-0.586268153	-0.592093089	-0.596607056	-0.60930381	-0.602520516	-0.59600347	-0.614348328	-0.600888566	-0.612530918	1.161636938	1.562232119	2.302287923	1.585490206	1.286602815	2.228858019	-0.361461384	-0.511631458	-0.550847721	-0.506759216	-0.484000925	-0.503025821
Bradi5g25390.v3.1	-0.622725075	-0.50165324	-0.775441537	-0.507250514	-0.144591029	-1.157151548	-1.019533046	-1.373772037	-1.29034708	-1.06043313	-0.964763881	-1.124539321	1.265031427	1.160780189	1.032866441	2.013369844	1.732245438	0.98957742	0.337421737	0.109664843	0.373386162	0.764858296	0.524600696	0.238398945
Bradi5g25403.v3.1	0.689982001	0.803068036	0.747043712	1.06923554	0.935732481	0.428998556	0.818957598	-0.004900765	0.246447006	0.975133609	0.466077698	3.00709664	-0.528514955	-0.398827905	-1.198764964	-1.011171328	-0.978510447	-0.804444653	-1.038951906	-0.754604185	-0.894949914	-0.941734343	-0.769734302	-0.862663209
Bradi5g25440.v3.1	-0.918735718	-1.017862558	-0.400892294	-0.734144646	-0.500238127	-0.719227539	-0.48954066	0.143142136	-0.079421885	0.166200462	-1.035759395	-0.343172959	1.1781238	1.40341482	1.923172154	0.658419526	2.699963937	1.101865271	-0.357919302	-0.598974073	-0.810103144	-0.950859046	0.575033241	-0.892484
Bradi5g25460.v3.1	-1.012629977	-1.008059609	-0.996336791	-0.856651251	-0.370400885	-1.279588671	-0.896181072	-1.364990043	-1.143563681	-0.835754725	-0.324866212	-0.653196276	0.554415758	0.95177624	1.54222079	0.864182124	1.718484274	0.689520868	0.383978965	0.363768211	0.909963647	0.832154019	1.919630778	0.012123518
Bradi5g25480.v3.1	-1.534071824	-0.501617977	-0.826758497	-0.508949976	-0.565230304	-1.812462046	-1.269032184	-1.5848609	-0.59218028	-0.465338139	-0.12688239	-0.780335578	1.039395616	1.806209122	0.136012366	0.585020899	0.597403768	0.857688933	0.95707614	0.949036837	1.300045192	1.154480933	0.905189744	0.280160545
Bradi5g25500.v3.1	-1.066590678	-1.178262592	-0.735786761	-0.387856895	1.074176336	-0.958548896	-0.968580019	-1.480735743	-0.69514403	-0.606504586	0.324618943	0.55961828	0.054764967	0.313212912	0.005019121	0.009063171	2.458910097	-0.075349738	0.356414777	-0.167927541	0.12995253	0.707787565	2.708839181	-0.381090401
Bradi5g25506.v3.1	-0.682558919	-1.268535173	-0.988946654	-0.891378477	-0.826330092	0.219953558	-1.081468451	-0.955727162	-1.158871632	-0.828080429	-1.013766545	-0.443265095	1.902290546	1.619455038	0.962174978	1.361918081	0.644292153	1.484185637	0.63966204	0.130903414	0.060492981	0.057709412	-0.32488917	1.38077996
Bradi5g25512.v3.1	-0.071131071	-0.076882673	1.044978729	0.175939373	1.289189199	-0.123896982	0.712357661	0.684690001	1.2041973	1.204574272	1.637678981	-0.017523896	-1.440977758	-0.76709288	0.306165107	-1.301322398	-2.268945754	-0.622468485	-0.835806787	-0.990059929	-0.737652997	-0.14065536	1.504090302	-0.369443955
Bradi5g25521.v3.1	-0.722777826	-0.816549762	-0.748784424	-0.79500644	-0.594305548	-0.857721819	-0.762917394	-0.832640576	-0.729454347	-0.705372284	-0.822216638	-0.753669186	1.804581411	0.959949466	3.012983236	1.032909524	1.069899197	1.147787054	-0.106583197	-0.09312174	0.151540496	0.089895497	0.301747916	-0.230172615
Bradi5g25540.v3.1	-0.705756376	-0.758969991	-0.599695122	-0.561033025	-0.20357397	-0.396126968	-1.044294359	-0.947199311	-0.781366196	-0.723721688	-0.885606964	-0.586630645	1.270957874	1.678147805	2.195079989	1.977028599	1.120665391	1.616690584	-0.566009238	-0.446922108	-0.015014738	-0.144152444	-0.009454207	-0.483042894
Bradi5g25547.v3.1	0.923839909	0.437929101	1.283798106	-0.590419554	1.03461189	0.437899374	0.501485263	0.254585525	1.352338808	0.493662574	1.702667496	1.214983912	-1.365671689	-0.724249617	-0.739081743	-0.575333934	-1.32585747	-1.577707769	-1.302027374	-0.772509105	0.226055677	-0.512418768	0.981276193	-1.359856805
Bradi5g25560.v3.1	0.439061233	1.731224518	0.792058365	0.708739594	1.700481129	0.525210451	0.590067343	1.253569811	0.796240199	0.758676758	1.15060836	1.031094238	-0.985008739	-0.912548186	-0.949830244	-0.924973111	-0.851733567	-0.985008739	-0.942885724	-0.985008739	-0.985008739	-0.985008739	-0.985008739	-0.985008739
Bradi5g25570.v3.1	-0.340117158	-0.387971329	0.513520981	0.019691399	-0.353279925	0.098293552	0.916765507	0.752885803	4.156127093	0.902335142	-0.193373317	0.456094987	-0.552429744	-0.454935567	-0.513275922	-0.526547254	-0.496246719	-0.478372054	-0.603153772	-0.603153772	-0.56729601	-0.603153772	-0.546511034	-0.595897114
Bradi5g25585.v3.1	-0.928823526	-0.492302003	0.292359646	0.791899916	-0.140372488	-0.161856239	0.780852731	-0.490113905	1.102916151	1.033565116	1.35157215	1.166700551	0.8272364	1.135187805	0.705357967	0.25459451	0.522616086	0.740493954	-1.644207532	-1.632569816	-1.294919204	-0.9159793	-1.328997011	-1.67521196
Bradi5g25601.v3.1	-1.007761085	-1.067940528	-0.920547931	-1.013170929	0.046346161	-1.366994966	-1.148516223	-0.73857513	-0.907963144	-1.118256081	-0.365617306	-0.436253276	1.579528945	1.665570653	1.425259189	0.900816327	1.492094071	1.341042231	-0.177295716	0.034758769	-0.010456052	0.394741656	1.215179814	0.184010551
Bradi5g25610.v3.1	0.860164157	-0.193410693	-0.158522085	-0.377665024	0.986684056	-1.639917766	-0.692770207	0.497963594	-0.947408329	0.702868834	2.210860166	-1.774038735	-0.909826919	0.056998873	-0.307764317	-0.175515548	-0.772929404	-1.688419899	1.254004844	0.531872342	0.01499225	0.395327517	1.592323411	0.53412888
Bradi5g25620.v3.1	-0.837943148	-0.282263973	-1.211121911	-0.618910318	-0.45989708	-0.525313798	-1.234787091	-1.715881831	-1.381097145	-0.907266988	-0.697150972	-0.442368041	1.093370932	0.570455431	1.235985653	1.550501574	1.062514397	0.030062851	0.609691385	0.561705593	0.591563807	1.046842013	2.067108807	-0.105800144
Bradi5g25667.v3.1	-0.349254313	-0.133818305	-0.364638465	0.207607539	1.081122219	-0.4888677	-0.159098625	-0.064040245	-0.58327535	-0.574815499	4.292401866	-0.813366957	0.528827014	0.227992347	0.378428046	-0.641069086	-0.469520332	0.105819204	0.051462111	-0.222445956	-0.870848038	-0.53084007	-0.522365347	-0.085396058
Bradi5g25676.v3.1	-0.252682701	0.542186921	0.032185581	1.1171383	0.744487293	0.539164314	0.232914485	1.146302334	1.025896799	1.775516383	1.790137418	1.851555349	-0.915911403	-0.76325544	-0.88550949	-0.875872993	-0.902792191	-0.837420605	-0.951563801	-0.951563801	-0.907620196	-0.923661578	-0.678067178	-0.951563801
Bradi5g25680.v3.1	1.151374524	0.502458418	0.784686043	1.156549515	1.471913098	1.161247027	0.853023121	0.157334913	0.652572591	0.90947029	0.932851093	0.881152251	-1.399162466	-1.513408117	-1.36013343	-1.476997077	-1.478051272	-1.387677747	-0.268289846	-0.340216456	-0.369669689	-0.156869399	-0.124444501	-0.739712881
Bradi5g25740.v3.1	-0.930775961	0.233536989	-0.655815908	-0.679861111	-0.568004323	-1.572535129	-0.228785828	0.174548797	-0.42756214	-0.488940943	-0.646718715	-1.753695967	-0.333740599	0.38046693	1.369557514	1.871932048	2.310493179	-0.79094414	0.106742002	1.089722082	0.844434286	0.142380674	1.200786322	-0.647220061
Bradi5g25750.v3.1	0.181683086	-0.638056241	0.863200481	0.629480089	0.894865005	0.670261334	-0.552913751	0.125525663	0.800350521	1.654306442	1.422321297	1.909739021	-1.187752224	-1.319529254	-1.443453171	-1.495296061	-1.045504824	-1.049796937	-0.589702874	-0.562249317	-0.695493044	0.219565383	0.926029882	0.282419496
Bradi5g25860.v3.1	1.553523237	1.141563474	0.496535891	0.401630433	-0.736669196	0.56672868	1.497687329	2.787168756	0.606820957	0.711493727	0.654685829	-0.979096405	-0.942923558	-0.773677532	-0.806196519	-0.632061293	-0.842467882	-0.231307445	-0.685377507	-0.737017712	-0.845669704	-0.743485595	-0.941645453	-0.520242513
Bradi5g25900.v3.1	-0.482827767	-0.859629384	0.115016863	-0.496123084	2.421739547	-1.027632935	-0.471902958	1.54140631	2.452961489	0.304241375	1.185543669	0.198488188	-0.696406634	0.131566727	-0.041524559	-0.04236175	0.840821075	-0.014303628	-0.96900698	-0.54861504	-0.822565863	-0.822784841	-0.735399345	-1.160700473
Bradi5g25930.v3.1	-0.749405512	-0.545362913	-0.584134229	-0.70370101	-0.419182376	-0.715165281	-1.230579947	-1.437250661	-1.52831221	-1.383955946	-0.893084757	-1.200924988	0.679511977	0.647291498	1.261913179	1.217989232	0.880770732	1.231121656	0.70083177	0.604201275	1.030603167	1.233724015	1.104969998	0.798131332
Bradi5g25950.v3.1	0.567177346	1.175180052	0.419280787	0.830831333	0.960129984	0.25005346	1.621731223	0.914028398	0.776473891	1.882392053	0.701439723	1.08671428	-0.859428817	-1.089880703	-1.023731752	-1.380941629	-1.338216769	-0.837692817	-0.733350225	-0.57516302	-0.578882798	-0.923560603	-0.799603296	-1.044980101
Bradi5g26000.v3.1	-0.115690029	-0.39311672	-0.166771904	-0.187181558	0.981372013	0.159823592	0.597344881	1.295851477	0.670288878	0.735425204	3.508614526	1.136740404	-0.545755753	-0.696724784	-0.866229706	-0.968464717	-0.402222373	-0.674152511	-0.639807404	-0.819183392	-0.849596295	-0.85837133	-0.208172585	-0.694019915
Bradi5g26023.v3.1	-0.781923769	1.244198102	1.303834781	-0.146573316	-0.845909494	-0.949936744	-0.776047637	2.382563317	1.358691519	-0.20979731	-0.892238148	-0.910168106	-0.805940875	0.130725138	0.907086733	0.047128754	-0.2141052	-0.88250614	-0.882365274	0.538264655	1.906558729	0.246548956	-0.704725644	-1.063363028
Bradi5g26047.v3.1	-0.104871788	0.366045585	0.185545214	1.013669627	1.300922202	0.082717114	-0.220947353	-0.7409071	-0.003409594	-0.204484286	1.406216966	-0.161932759	-1.504008738	-1.479011773	-1.39024382	-0.728779859	-1.235622615	-1.553704875	0.666877851	0.093614635	0.10907735	0.361964818	1.897253508	1.844019692
Bradi5g26060.v3.1	0.561956888	-0.057979278	-0.517739058	0.42091512	0.309074351	0.992726395	2.18027949	1.325889	0.853497015	0.922358304	1.345672171	1.619839009	-0.4043025	-0.442537873	-1.019958081	-0.804533638	-0.861310352	-0.299807666	-0.97216256	-1.126170321	-1.264183946	-1.011969231	-1.313167233	-0.436386007
Bradi5g26100.v3.1	-0.596550716	-0.800681108	-0.701490004	-0.955206308	-0.44082276	-1.006435598	-0.841369034	-0.612359857	-1.070465608	-0.9013461	-0.494180878	0.334851466	0.193077904	0.16440971	0.472645737	1.414667075	2.452330194	-0.5138403	-0.044865105	-0.487895225	1.425241647	0.652412996	2.393434083	-0.035562212
Bradi5g26190.v3.1	-0.177406167	-0.258844984	-0.233041139	-0.285510896	0.08675266	-1.006651889	-0.854348336	-1.870556938	-1.318281775	-1.25526515	-1.179722584	-1.61684371	0.324265936	0.151341837	0.31184831	1.315282669	0.814478	0.024112817	1.453249045	0.892564943	1.492806992	1.243039635	0.965783389	0.980947337
Bradi5g26230.v3.1	0.607810571	0.510092262	-1.155004335	-0.760535217	-0.061633064	0.330297169	1.83496359	-0.320758593	-0.568294155	-0.356694763	0.306562552	2.511263776	0.161768722	0.164504061	-0.325194437	-0.952936053	-0.78366078	2.211160083	0.658025341	-0.116999528	-1.237357648	-1.13359267	-0.884932379	-0.638854504
Bradi5g26231.v3.1	1.126758374	1.307577324	1.068411204	1.167842884	1.977818919	1.240627308	0.204968182	0.48212923	0.228753675	0.59007985	0.669487726	1.179172303	-0.956075162	-0.919910622	-0.967073509	-0.945769645	-0.936889811	-0.929510784	-0.92068949	-0.962419363	-0.98870444	-0.835823549	-0.928928044	-0.951832561
Bradi5g26310.v3.1	-0.593035578	-0.451116899	-0.429500659	-0.297964328	-0.306517059	-0.568623565	-0.331506423	-0.315716345	-0.389989915	-0.183033766	-0.051015226	-0.286548213	-0.997498884	-1.004997032	-0.699371154	-0.769967219	-0.918217072	-0.811796666	1.416686763	1.643124314	1.322546928	1.559158973	2.914719886	0.55017914
Bradi5g26320.v3.1	-0.498813838	-0.446395537	-0.457926952	-0.255123643	0.117278358	-0.533935	0.23624534	0.056200096	-0.2480176	-0.155809414	3.52482629	1.451185847	-0.493141735	-0.210317585	-0.227052729	-0.589270258	2.183751602	-0.38611313	-0.742486557	-0.696502491	-0.64398739	-0.733799491	0.456877798	-0.707671982
Bradi5g26340.v3.1	-0.452204892	-0.498637361	0.448869422	-0.399344464	0.515904523	1.530650461	-0.099174699	-0.711744723	-0.544616517	0.226240208	-0.488039127	2.550774213	0.463342319	-0.566992009	-0.588353672	0.219079619	2.088696782	0.724672679	-0.180507292	-0.789960279	-1.081629666	-1.300599696	0.704357905	-1.770783732
Bradi5g26360.v3.1	0.903178607	1.425753792	1.030585451	0.745285106	1.960451094	0.534585119	0.701220079	0.809500339	0.879266865	0.43991734	1.026091289	0.664614319	-1.084237687	-0.955353974	-0.389025291	-0.789873843	-0.027611895	-1.139407619	-0.988195977	-1.260434251	-1.020793293	-1.121463777	-1.067541699	-1.276510094
Bradi5g26396.v3.1	-0.822894722	-0.762328653	-0.643144474	-0.809918354	-0.365329846	-0.699750742	-1.081872159	-0.873865483	-0.632694587	-0.894017749	-0.765948559	-0.958549463	0.145358191	0.989019105	1.637284775	1.263809776	2.824486268	0.157344748	-0.317141681	0.103638096	1.106130258	0.233664464	1.311399198	-0.144678407
Bradi5g26435.v3.1	0.634653588	1.54185036	0.86751895	1.535532495	1.388390584	0.833836598	0.412421109	-1.144509276	-0.258271454	0.38306203	-0.285370468	0.146355552	0.460511234	-0.124822611	0.192936175	0.27865265	-1.894755558	1.222755087	-0.74625302	-1.429151495	-1.417825444	0.068616759	-1.549942955	-1.116190894
Bradi5g26467.v3.1	0.097784401	0.833067435	0.354466716	0.586603221	1.403356986	-0.148656909	0.772503565	0.738082477	2.051764001	1.755626525	1.69309942	0.23230058	-0.634800362	-1.146549696	-0.696053317	-0.973376836	-0.505723291	-0.71152895	-0.943301914	-0.938128538	-1.063736227	-0.685947665	-1.198880291	-0.871971328
Bradi5g26490.v3.1	-0.959146039	-1.083296836	-0.70670149	-1.05370085	-1.228648785	-0.824485598	-0.932018488	-0.83968419	-1.143184485	-0.984205814	-1.001635558	-0.473747914	0.720980545	1.417882417	1.275523315	1.328243885	1.284242943	0.29223764	0.993791904	0.900232969	1.426201363	0.078868726	1.199198857	0.313051485
Bradi5g26510.v3.1	-0.14693245	-0.496729549	0.479937509	-0.375501546	0.886301115	1.949213834	-0.264816351	0.529979248	-0.492289983	0.432608985	-0.522972407	0.981317759	-0.521425258	-1.459204494	-1.058292738	0.348430849	-1.228590482	-0.285435253	0.307065698	0.472085785	0.391453012	1.648550927	1.096353469	-2.67110768
Bradi5g26531.v3.1	-0.848262711	-0.856580921	-0.852137588	-0.851087419	-0.844484571	-0.853851619	-0.831455593	-0.858498933	-0.866361015	-0.84508493	-0.865531587	-0.822247837	1.425311994	1.362715301	1.615858998	1.58055451	1.721681814	1.773525097	0.099555582	0.087790523	0.001242938	0.168733458	0.422264436	-0.063649929
Bradi5g26550.v3.1	0.680364031	0.438433973	0.651036999	1.059714033	0.81784436	0.727639589	0.366905242	0.603612637	1.35090485	0.725069702	0.466523617	1.726750944	-1.504360568	-1.471651851	-1.32314305	-1.869746042	-1.742308678	-1.103106706	-0.140870543	-0.065352447	-0.169243477	0.52958115	-0.328144109	-0.426453657
Bradi5g26560.v3.1	-0.380647691	0.586069055	1.388827403	0.837357883	0.026445543	0.388703128	-1.179534054	0.787156076	1.254437082	0.804551323	0.302414649	0.41453602	-0.542075872	-0.497875199	0.273886214	-0.104404705	2.027510417	0.537421706	-2.121459942	-1.849627393	-0.27775565	-0.627019349	-0.425960035	-1.62295661
Bradi5g26567.v3.1	0.510874053	-0.408628663	-0.298204879	0.420202419	0.088162844	0.94867167	0.931966406	1.443306272	0.895864777	0.681374147	0.047345025	2.878381407	-0.386192981	-0.678004036	0.004653573	-0.237123652	-0.378491111	0.689902798	-1.278578569	-1.138982644	-1.240235889	-1.213090504	-1.315312919	-0.967859545
Bradi5g26587.v3.1	-1.338587643	-1.300283702	-0.194895663	-0.37851569	-0.19872494	0.555602993	-1.711628698	-0.609566788	-1.576865739	-1.133075826	-0.508602623	-0.534062416	1.526536377	1.288315628	1.037613028	0.650131001	-0.01402834	1.773941952	0.289522747	-0.386476545	0.363086551	0.216343856	0.40697941	1.77724107
