Gene,BhBd.10.1,BhBd.10.2,BhBd.10.3,BhBd.14.1,BhBd.14.2,BhBd.14.3,BhBd.18.1,BhBd.18.2,BhBd.18.3,BhBd.22.1,BhBd.22.2,BhBd.22.3,BhBd.2.1,BhBd.2.2,BhBd.2.3,BhBd.6.1,BhBd.6.2,BhBd.6.3
Bradi1g54180.v3.1,10.1212943,10.96931745,18.14326582,10.66075867,14.1084401,12.84330399,13.13949777,16.42157466,16.71636924,13.61005742,11.67718792,15.89647979,13.33262041,20.36304685,15.90627238,14.11958883,12.02529069,11.63491537
Bradi1g54190.v3.1,9.650536423,10.05520766,16.49387802,10.66075867,11.48361403,12.64571469,12.03134736,18.02367951,15.11342972,15.05354836,13.97973202,18.37574728,26.66524082,21.51257369,19.65943777,9.660771305,12.27581758,9.832322844
Bradi1g54200.v3.1,60.96314472,63.53063022,71.84000205,42.4007447,86.61926012,70.73696657,81.21159467,67.68892972,86.10075116,81.24791854,88.81241519,80.21159527,76.94033027,95.73916382,109.1992407,62.05187723,53.48749088,71.61208471
Bradi1g54210.v3.1,113.6880266,67.64412426,81.00326762,109.0304864,94.82184157,109.4644678,112.2398063,136.7797012,77.17008814,116.304127,112.4957259,119.0048395,219.5715924,160.2768849,107.4120191,64.28128599,46.22221109,52.43905517
Bradi1g54220.v3.1,13.88735729,24.68096426,28.77265388,20.11006749,23.62343458,19.36375062,13.61441938,17.6231533,19.69325691,20.41508613,21.21629918,19.68830066,20.83221939,21.18413745,24.12749181,16.34899759,14.65582303,15.5678445
Bradi1g54227.v3.1,9.179778548,5.484658724,5.864489963,6.420684198,12.63197543,8.891518144,10.92319694,6.808945593,5.495792627,5.773963754,7.072099728,12.25049819,16.52689405,11.6594865,12.51055131,9.474987241,6.638962568,6.718753943
Bradi1g54240.v3.1,16.00576773,21.9386349,10.99591868,18.65632767,12.46792381,17.98062558,24.69592353,18.42420572,14.42645565,9.898223578,16.44674355,17.0631939,28.60958129,16.75024822,19.30199345,8.546066924,12.77687136,17.37043702
Bradi1g54250.v3.1,1115.578473,1239.075817,1231.176362,1121.56027,1124.90202,1278.600309,1103.87612,1236.824941,1164.879046,1242.639485,1269.030733,1153.588579,936.6165837,1327.210844,1203.693758,1003.791295,984.5706752,1117.443491
Bradi1g54270.v3.1,73.55591786,59.87419107,66.70857333,26.16731673,79.40098844,52.55875169,74.08777058,31.24104448,82.89487213,76.29880675,89.30581749,72.62795354,84.43992925,50.57918089,63.80381168,77.28617044,48.60221654,52.76679926
Bradi1g54280.v3.1,22.36099903,17.36808596,9.163265568,15.26426809,24.93584761,14.62160761,7.282131296,13.21736497,10.07561982,12.78520546,12.33505766,13.12553377,10.97163554,17.57133881,16.08499454,11.14704381,18.7895167,19.99238978
Bradi1g54290.v3.1,22.12562009,22.39568979,10.62938806,22.53296718,16.4051629,21.33964354,20.73824347,27.03551927,9.159654379,11.96035349,20.06502713,4.95853498,13.7492648,21.01991933,18.5871048,19.32154261,17.53688226,22.45047049
Bradi1g54305.v3.1,77.43967032,67.18706937,58.82816495,81.77286478,86.78331175,118.9487538,69.02194011,70.89313941,30.22685945,101.0443657,74.9971506,29.16785283,36.3869432,113.1462845,95.25891211,76.91460231,55.86749633,71.61208471
Bradi1g54327.v3.1,162.5291561,172.0811675,157.7914331,139.5590226,132.0615614,138.707683,175.8793015,172.426534,198.9934914,181.0550063,189.1375509,205.1958446,157.7693415,150.4237977,171.0371086,173.7080994,189.7741187,210.903325
Bradi1g54350.v3.1,17.65342029,30.16562298,27.67306202,12.35678846,15.74895639,18.96857204,23.74608031,12.01578634,19.69325691,25.57041091,27.95946404,18.37574728,27.49852959,47.95169097,25.73599127,23.40879201,13.52845203,11.14329922
Bradi1g54360.v3.1,40.48517719,34.50764447,35.5534704,20.8369374,35.10704861,39.913037,31.34482601,23.03025715,33.8907212,39.59289431,60.03061397,31.93879884,53.74712602,37.11329507,50.39964956,42.35876649,39.83377541,33.10215357
Bradi1g54370.v3.1,72.73209158,82.04135341,65.79224678,71.96012101,64.80039346,47.81660868,46.38401021,46.46104052,40.07348791,55.26508164,51.14937245,38.06404794,57.77468844,60.59648619,49.86348308,85.83223736,77.53807226,87.01605717
Bradi1g54380.v3.1,10.82743111,14.6257566,11.17918399,18.4140377,15.2568015,16.00473266,12.50626897,15.01973293,12.59452477,7.011241701,9.868046132,12.54217672,12.77709456,8.046687868,12.68927347,16.90634978,11.39897347,14.74848427
Bradi1g54390.v3.1,263.8597885,309.8832179,267.0175586,256.5850779,250.9989924,233.1553647,238.7272608,263.9467733,239.2959706,215.2863628,237.9843792,235.6762508,182.3513604,194.9269082,219.1133701,285.9216738,316.0396709,340.5261145
Bradi1g54400.v3.1,82.50031747,84.32662788,90.71632912,111.937966,100.5636486,123.4933076,95.14262846,108.9431295,81.97890669,70.52484299,77.2996947,73.79466765,87.35643997,99.51618058,95.97380076,49.04699278,65.51278157,70.95659652
Bradi1g54410.v3.1,23.53789371,26.50918383,19.426123,16.47571794,20.99860851,20.74687567,27.86206757,22.02894162,31.60080761,32.99407859,30.59094301,19.83413992,49.02515629,79.31735184,50.04220524,19.69311074,20.91899526,19.33690159
Bradi1g54420.v3.1,55.07867129,74.72847511,67.07510396,84.92263439,65.62065161,83.77785984,65.85579607,79.30418984,59.07977074,76.50501974,63.97783242,65.77350812,42.35884609,62.56710363,54.51025928,63.16658161,60.50224378,71.61208471
Bradi1g54430.v3.1,7.296747051,10.96931745,6.231020586,2.422899697,5.905858645,8.298750267,5.699059275,6.808945593,3.663861752,3.299407859,7.565502034,8.750355848,3.888680952,4.598107353,2.859554585,8.174498796,4.258957119,6.391009848
Bradi1g54440.v3.1,54.49022395,41.59199532,69.64081832,86.49751919,56.43376038,68.56348435,51.60814788,43.45709393,59.53775346,40.41774628,47.03768656,52.50213509,76.24592296,93.27589202,47.8975393,44.21660713,31.56638806,38.34605909
Bradi1g54457.v3.1,99.32991147,95.75300022,89.61673725,85.6495043,93.67348017,105.3150927,84.85266032,98.72971109,147.2414441,81.24791854,117.2652815,95.81639653,100.6890604,141.3918011,150.3053379,62.23766129,81.2959756,79.31407094
Bradi1g54480.v3.1,19.30107285,19.65336043,11.72897993,13.5682383,10.171201,16.99267912,17.73040663,8.010524227,27.93694586,26.39526288,29.27520352,21.1466933,15.27696088,15.7649395,18.5871048,20.06467886,7.641070126,13.43750789
Bradi1g54510.v3.1,263.3890307,255.4936856,313.3836824,157.9730603,297.589655,259.4347405,309.4905801,226.6978356,276.8505536,251.5798493,344.2303426,258.7188546,270.6799706,264.8838272,307.4021179,247.0928045,226.9773618,230.4040986
Bradi1g54537.v3.1,30.36388289,41.13494043,32.2546948,26.4096067,32.8103258,41.49375134,30.0783684,38.45051629,29.31089401,24.33313296,32.56455223,40.83499396,34.02595833,36.62064071,35.38698799,36.04210833,28.81059228,26.21952758
Bradi1g54553.v3.1,13.88735729,12.56900958,9.896326813,16.35457296,10.49930426,11.26258965,19.31347866,28.63762411,9.846628457,16.08461331,10.03251357,13.4172123,19.72116769,16.09337574,10.54460753,21.9225195,12.02529069,9.012962607
Bradi1g54570.v3.1,11.53356792,13.25459192,8.246939011,8.843583895,8.202581451,17.98062558,7.915360105,7.609998015,21.06720507,14.84733537,16.28227612,18.52158654,17.77682721,22.49788241,11.79566266,11.14704381,11.14844658,10.16006694
Bradi1g54610.v3.1,16.4765256,8.226988086,16.1273474,13.5682383,12.13982055,15.41196478,14.72256979,16.42157466,13.96847293,16.08461331,25.98585481,13.27137304,12.36045017,20.69148309,18.76582696,15.23429321,16.78530159,14.42074017
Bradi1g54630.v3.1,40.01441931,34.96469937,22.72489861,21.07922737,21.98291829,25.68660797,35.46081327,31.04078138,40.98945334,32.7878656,33.55135685,28.29281724,33.74819541,36.45642259,36.2805988,28.61074579,20.54320493,21.30336616
Bradi1g54650.v3.1,5.178336617,6.855823405,8.430204322,2.180609728,3.609135838,4.74214301,3.482758446,4.405788325,8.70167166,7.011241701,7.236567163,4.375177924,4.721969728,5.911852311,6.076553493,3.344113144,6.513699123,3.605185043
Bradi1g54670.v3.1,47.66423477,42.96316,41.78449099,41.55272981,39.20833933,37.93714408,40.36833653,57.67577443,49.691125,41.86123722,61.51082089,57.46067007,46.52528997,51.07183525,68.8080322,41.98719836,32.81902251,38.83767523
Bradi1g54680.v3.1,72.61440211,97.5812198,73.48938985,67.47775657,80.22124659,66.78518072,80.73667307,69.09077146,76.94109678,82.48519648,78.12203188,90.71202229,91.93952823,100.3372712,98.65463318,68.18275132,61.128561,63.25461029
Bradi1g54690.v3.1,5.178336617,3.199384256,5.314694029,3.392059576,6.233961903,2.766250089,5.065830467,11.01447081,5.953775346,8.45473264,6.907632292,8.45867732,3.610918027,9.031996587,5.71910917,11.51861194,4.509484009,2.621952758
Bradi1g54700.v3.1,55.31405023,53.24689511,60.84408337,53.42493833,75.62780098,62.04303771,64.90595286,69.89182388,63.65959793,63.92602728,77.95756444,60.96081241,68.19079813,62.89553987,70.05908733,68.74010352,58.74855556,55.38875202
Bradi1g54730.v3.1,45.19275593,51.64720298,48.74857282,36.10120549,45.27824961,35.96125116,63.95610964,39.25156871,42.59239286,51.34703481,53.45191655,50.16870686,59.44126599,55.34150636,55.04642576,49.79012903,36.82745274,61.28814573
Bradi1g54800.v3.1,12.71046261,15.99692128,17.7767352,23.38098208,26.41231227,27.06973302,29.9200612,16.02104845,14.65544701,32.7878656,15.95334125,13.27137304,19.16564184,38.59125814,18.5871048,9.660771305,9.269494906,12.12653151
Bradi1g54807.v3.1,34.71839323,57.36038915,40.86816443,42.88532464,44.45799146,36.75160833,48.44200384,49.86551331,41.2184447,67.22543514,62.82656037,74.66970323,45.83088265,55.6699426,57.01236954,40.31514179,48.85274343,48.83387012
Bradi1g54817.v3.1,20.00720966,26.05212894,24.55755172,25.80388178,20.99860851,27.86009018,26.75391715,20.82736299,43.5083583,36.70591244,23.18990841,29.75120988,27.63741106,31.85831523,38.6039869,21.17938325,22.79794693,30.48020082
Bradi1g54840.v3.1,15.18194145,14.1687017,14.84449022,21.80609728,29.03713834,18.96857204,22.7962371,29.23841343,16.9453606,23.92070698,31.57774762,29.45953135,26.38747789,21.51257369,30.02532314,15.7916454,21.04425871,16.71494883
Bradi1g54847.v3.1,116.5125739,117.4631077,113.9910237,138.2264277,104.0087328,133.1751829,120.7883952,137.7810167,136.0208675,149.9168446,157.5598032,160.7148691,96.93926089,70.77800962,84.89302674,107.7547569,128.2697674,117.1685139
Bradi1g54880.v3.1,47.07578743,61.4738832,56.4457159,53.54608331,51.02005662,60.65991267,53.82444871,66.48735108,46.48524597,69.90620402,64.14229986,57.46067007,50.27508946,49.59387217,71.48886463,66.69647882,65.01172779,64.72945872
Bradi1g54900.v3.1,2.589168309,2.513801915,1.832653114,0.969159879,1.476464661,1.975892921,1.266457617,2.202894162,5.266801268,2.474555895,4.111685888,2.187588962,3.610918027,0.656872479,5.182942685,3.344113144,0.876844113,4.752289374
Bradi1g54911.v3.1,5.649094491,13.02606447,8.613469634,6.662974168,6.890168419,6.322857347,10.28996814,9.011839755,4.808818549,4.330472815,10.52591587,4.22933866,6.944073129,8.210905988,8.936108078,10.96125975,9.144231462,8.19360237
Bradi1g54920.v3.1,44.13355071,59.87419107,57.54530777,61.29936234,61.84746414,52.75634099,63.63949524,50.46630263,40.30247927,48.66626593,62.66209294,55.27308111,61.66336939,49.92230841,58.08470251,74.68519355,56.36855011,55.71649611
Bradi1g54940.v3.1,84.6187279,81.81282597,92.73224755,85.77064928,83.99443406,97.60911029,105.1159822,96.52681693,92.74150058,99.39466176,95.39111261,108.212734,131.9373895,127.4332609,122.782125,92.70624771,92.69494906,100.289693
Bradi1g54950.v3.1,45.66351381,43.64874234,45.99959315,79.95569001,62.33961903,81.99955621,75.987457,73.09603357,45.34028917,77.3298717,72.03673676,44.3351363,50.69173384,70.28535526,62.55275655,33.44113144,42.46430775,24.9085512
Bradi1g54960.v3.1,0.235378937,0.914109787,0,0.726869909,0.656206516,1.185535752,1.266457617,0.801052423,5.495792627,4.124259824,0.657869742,1.75007117,0.55552585,0.656872479,3.574443231,0,1.753688226,0.983232284
Bradi1g54970.v3.1,28.8339198,16.22544873,31.70489887,47.36768908,50.69195337,38.13473337,61.58150161,58.47682686,87.24570796,35.2624215,45.55747964,94.35800389,68.32967959,40.7260937,28.95299017,23.03722388,23.80005449,34.577002
Bradi1g54990.v3.1,23.18482531,31.99384256,21.62530674,30.16510123,21.65481503,18.96857204,31.34482601,24.632362,19.92224827,14.84733537,20.22949457,20.70917551,25.55418912,33.50049643,23.94876965,19.69311074,16.03372092,26.38339963
Bradi1g55000.v3.1,27.53933565,28.10887596,25.29061297,27.13647661,46.9187659,24.10589363,39.57680052,40.25288424,30.22685945,38.97425534,32.56455223,30.33456694,52.08054847,51.72870772,53.43792631,27.86760953,37.5790334,32.44666538
Bradi1g55007.v3.1,270.6857777,348.9614113,278.9298039,300.5607074,232.2971067,245.6034901,178.4122168,234.1075705,176.0943554,171.3629957,156.5729986,160.5690298,149.8530981,163.5612473,163.8882222,221.4546038,285.9764442,217.949823
Bradi1g55020.v3.1,55.07867129,65.13032235,49.29836876,51.60776355,46.9187659,65.79723426,55.24921353,49.86551331,52.43902132,66.40058317,75.49055291,62.85672284,49.85844507,53.53510704,57.01236954,50.53326529,46.84852831,44.2454528
Bradi1g55030.v3.1,29.42236714,34.27911702,42.15102161,46.64081917,43.63773332,50.38526948,48.44200384,45.45972499,48.77515957,37.5307644,46.05088195,45.21017188,49.71956361,58.1332144,65.23358897,49.41856091,42.3390443,42.60673232
Bradi1g55060.v3.1,13.06353101,31.76531511,15.02775553,17.32373284,22.14696992,17.19026841,19.15517145,20.02631057,25.18904954,28.86981877,24.50564789,14.87560494,16.38801259,13.79432206,25.5572691,13.00488445,15.4074037,18.51754136
Bradi1g55080.v3.1,17.06497294,22.39568979,15.39428615,17.92945776,14.76464661,12.05294682,17.25548503,19.62578436,18.54830012,22.27100305,16.28227612,11.22962334,16.80465697,21.84100993,27.34449072,14.86272508,29.81269983,22.45047049
Bradi1g55090.v3.1,32.9530512,20.56747021,37.20285821,19.86777752,32.31817092,23.51312576,32.92789803,28.83788722,32.05879033,30.93194868,42.1036635,27.85529945,34.30372126,30.54457028,31.09765611,31.21172268,34.57271073,30.15245672
Bradi1g55100.v3.1,412.5015873,442.4291371,521.9396067,529.5247288,550.2291637,402.6869773,512.7570276,528.8948621,578.432174,502.1286336,488.3038161,583.5028958,853.0099432,809.7595485,581.7406359,496.97237,588.73819,521.2769828
Bradi1g55110.v3.1,39.3082825,34.50764447,36.83632758,31.37655108,48.39523056,37.3443762,34.82758446,24.632362,58.62178802,37.94319038,45.22854477,62.27336578,110.5496442,72.58440893,57.1910917,39.20043741,26.18005994,34.41312995
Bradi1g55120.v3.1,40.95593506,35.19322681,59.01143026,88.92041889,75.13564609,73.50321665,82.16143789,88.91681892,55.41590899,78.77336264,69.73419266,72.19043574,44.30318657,61.41757679,72.20375327,51.64796967,30.68954395,37.03508271
Bradi1g55140.v3.1,13.65197835,27.65182107,17.22693927,9.691598789,14.60059498,15.21437549,13.29780498,23.03025715,14.65544701,14.0224834,17.1046133,17.5007117,24.16537449,16.5860301,30.02532314,11.14704381,20.66846837,18.02592521
Bradi1g55151.v3.1,5.884473428,5.02760383,9.896326813,8.116713986,9.679046112,8.693928852,7.5987457,2.803683479,5.495792627,5.361537772,11.51272049,8.312838055,9.582820919,8.375124108,16.62116103,12.26174819,6.263172234,9.340706701
Bradi1g55170.v3.1,73.79129679,81.58429852,67.99143051,76.20019548,75.62780098,86.74169922,77.57052902,101.5333946,92.74150058,70.93726898,77.13522726,76.12809588,75.55151565,75.04768073,96.33124508,103.4817234,91.9433684,88.49090559
Bradi1g55180.v3.1,36.24835632,29.70856809,32.80449073,23.01754712,31.16980951,23.71071505,32.92789803,22.02894162,35.95164344,36.29348645,33.38688941,28.8761743,38.47016514,22.99053677,36.10187664,43.845039,26.55585027,27.53050396
Bradi1g55216.v3.1,23.65558318,30.39415043,37.56938883,38.16067023,35.76325513,37.93714408,35.30250607,37.24893765,37.09660023,59.38934147,41.28132632,35.14726266,34.85924711,40.23343934,40.21248635,33.44113144,41.33693675,32.77440948
Bradi1g55230.v3.1,29.06929874,37.47850128,23.64122517,31.01311613,33.13842906,23.71071505,31.18651881,29.83920274,21.52518779,24.33313296,28.61733378,33.98054854,32.22049932,39.9050031,28.23810153,24.89506452,36.57692585,31.62730515
Bradi1g55245.v3.1,2.236099903,1.371164681,3.298775604,3.392059576,2.952929322,2.766250089,2.532915233,1.201578634,1.373948157,2.062129912,6.085295115,2.625106754,4.444206803,3.941234874,4.646776201,5.387737843,3.131586117,2.294208664
Bradi1g55250.v3.1,8.2382628,27.42329362,11.72897993,10.4184687,12.63197543,8.298750267,17.57209943,10.41368149,26.5629977,22.06479006,18.58482021,18.08406875,22.22103401,10.8383959,19.48071561,13.19066851,13.40318858,8.849090559
Bradi1g55260.v3.1,52.96026086,36.1073366,37.75265414,27.37876658,37.56782304,35.96125116,32.29466923,30.84051827,40.30247927,33.81893056,46.70875169,42.2933866,60.27455476,29.0666072,44.68054039,44.95974338,29.81269983,37.36282681
Bradi1g55280.v3.1,57.90321854,63.07357533,75.13877766,38.52410519,55.94160549,56.70812683,84.53604592,52.46893369,113.1217316,83.92868742,87.82561057,89.8369867,77.07921174,58.1332144,52.5443155,69.66902383,56.99486733,69.154004
Bradi1g55287.v3.1,20.36027806,30.85120532,20.34244956,5.330379334,30.34955137,14.42401832,18.04702104,8.811576649,32.97475576,36.70591244,43.09046811,29.75120988,24.44313742,12.80901334,34.31465502,24.15192826,21.2947856,11.47104332
Bradi1g55300.v3.1,111.2165478,117.9201626,91.9991863,137.0149779,128.2883739,129.8161649,122.5297744,203.8678416,121.8234032,134.0384443,158.217673,128.4843917,118.6047691,141.3918011,141.547952,117.4155282,154.8256176,156.0061891
Bradi1g55310.v3.1,31.0700197,27.65182107,29.68898044,21.92724226,27.39662205,33.78776895,32.45297643,35.04604349,45.34028917,33.61271757,33.71582428,30.4804062,26.52635935,28.2455166,36.45932096,21.55095137,23.17373727,28.67760829
Bradi1g55350.v3.1,16.00576773,21.48158,23.09142923,20.59464743,19.35809222,30.0335724,18.20532824,23.23052026,22.44115323,15.67218733,21.05183175,15.16728347,14.30479065,22.66210053,25.37854694,22.29408763,13.77897892,11.14329922
Bradi1g55357.v3.1,81.20573331,123.1762938,99.32979876,126.7176542,97.11856438,134.3607186,72.66300576,104.1368149,37.55458295,77.12365871,74.33928086,29.02201356,50.27508946,141.7202374,141.1905076,77.84352263,99.58443852,90.62124221
Bradi1g55370.v3.1,86.38406993,88.21159448,109.9591868,89.52614381,90.39244759,86.14893135,75.987457,91.9207655,59.99573618,100.2195137,83.38498981,88.37859406,71.24619031,73.89815389,69.16547653,100.6949624,107.3507721,92.09609064
Bradi1g55380.v3.1,41.77976134,31.99384256,29.32244982,33.92059576,31.16980951,42.28410851,33.87774125,40.05262113,38.47054839,20.20887314,38.97878222,30.33456694,44.99759388,49.10121781,42.53587445,23.78036013,30.06322672,36.05185043
Bradi1g55400.v3.1,0.117689469,0,0,0,0,0,0,0,0,0,0,0,0,0.821090599,0,0.185784064,0,0
Bradi1g55420.v3.1,7.885194394,4.113494043,10.62938806,1.938319758,11.15551077,7.705982391,14.56426259,6.808945593,6.869740784,15.25976135,17.76248304,7.291963207,16.66577551,5.254979832,10.72332969,9.289203178,4.509484009,2.949696853
Bradi1g55427.v3.1,18.47724657,12.56900958,14.84449022,19.86777752,13.78033684,12.05294682,17.57209943,17.42289019,15.34242108,28.0449668,18.91375509,19.97997919,14.44367211,16.25759386,18.22966048,25.08084858,13.65371547,15.73171655
Bradi1g55440.v3.1,34.36532482,31.30826022,35.18693978,27.62105655,42.16126866,43.66723355,43.37617337,45.65998809,48.31717685,41.24259824,46.21534938,50.60622465,52.08054847,70.94222774,56.29748089,41.98719836,37.07797963,37.36282681
