Gene,BhBs.10.1,BhBs.10.2,BhBs.10.3,BhBs.14.1,BhBs.14.2,BhBs.14.3,BhBs.18.1,BhBs.18.2,BhBs.18.3,BhBs.22.1,BhBs.22.2,BhBs.22.3,BhBs.2.1,BhBs.2.2,BhBs.2.3,BhBs.6.1,BhBs.6.2,BhBs.6.3
Bradi5g15167.v3.1,35.73780333,31.13008772,37.29226212,27.73623589,40.03373599,33.46026337,48.20441023,35.27045114,41.49606181,34.68345007,32.98072008,50.41790252,41.98119013,37.08647932,52.06362287,33.91066559,42.44503529,35.50562042
Bradi5g15180.v3.1,6.398998569,3.979033769,4.3761328,3.998015985,6.391941041,6.979441439,4.411929072,6.187798445,7.631459643,2.960782323,5.0480694,6.339975766,8.338729546,8.756529839,7.277710723,3.810187145,5.031478348,2.718133621
Bradi5g15200.v3.1,18.23110913,28.55541881,32.72586268,28.73573989,29.77298853,33.46026337,36.11245648,34.03289145,23.13286204,34.04899672,24.56727108,26.7184693,39.10576615,45.84300916,38.81445719,30.10047845,28.76973517,29.72958648
Bradi5g15205.v3.1,0.482943288,1.40436486,1.712399791,2.49875999,4.037015394,1.026388447,2.451071707,0.825039793,2.384831138,1.691875613,3.53364858,6.038072158,4.025593574,4.120719924,1.679471705,2.667131001,1.290122653,2.378366918
Bradi5g15210.v3.1,31.87425702,41.66282417,42.04892821,29.11055389,55.84537962,43.92942553,54.57719667,50.73994725,59.62077846,63.0223666,48.12492828,46.79505923,36.23034216,46.01470582,52.9966627,40.76900245,48.50861176,34.99597037
Bradi5g15220.v3.1,61.21306178,75.3675808,73.44292438,88.33116566,67.9564258,91.14329409,104.5790595,100.2423348,90.62358326,88.4005008,80.76911039,75.47590198,137.4452663,182.8569466,91.43790396,77.72781776,83.47093567,84.7717923
Bradi5g15261.v3.1,10.86622398,15.91613508,15.22133148,9.495287963,13.12030003,19.2961028,11.43833463,13.20063668,9.062358326,10.15125368,12.45190452,13.58566236,7.476102351,13.39233975,16.42150112,8.382411719,12.643202,10.19300108
Bradi5g15270.v3.1,8.451507544,11.7030405,7.610665739,9.995039961,8.410448738,8.621662955,8.497048583,10.72551731,9.062358326,8.247893615,14.3028633,10.41567447,10.78283993,9.615013156,5.971454952,9.525467862,6.450613266,5.776033944
Bradi5g15285.v3.1,24.02642859,28.08729719,21.69039736,18.36588593,23.21283852,27.50721038,28.4324318,24.75119378,26.23314252,21.99438297,34.99994784,33.51130048,35.65525737,28.84503947,22.01974014,35.43474045,13.15925106,17.32810183
Bradi5g15300.v3.1,57.34951548,59.21738491,50.61092717,56.72185178,43.06149754,53.37219924,44.93631462,60.43416482,51.7508357,48.21845498,53.17299767,43.02126413,28.75423981,53.39766235,47.39842369,70.8694809,85.27710738,58.77963955
Bradi5g15310.v3.1,33.32308689,31.36414853,25.49573023,36.48189586,28.93194366,26.27554424,29.08605092,43.93336896,39.5881969,30.87672994,25.07207802,30.94511981,37.09296936,38.80344595,33.58943411,28.19538487,29.93084556,29.89946983
Bradi5g15320.v3.1,0.120735822,0,0.380533287,0,0,0.205277689,0,0,0,0,0,0.301903608,0,0,1.866079673,0,0,1.189183459
Bradi5g15325.v3.1,0,0.93624324,4.3761328,1.749131993,0.168208975,1.436943826,0.490214341,2.887639274,0,0.845937807,1.17788286,0,0,1.030179981,1.119647804,1.714584215,1.677159449,0.679533405
Bradi5g15337.v3.1,38.63546306,30.89602691,38.24359534,43.22854783,39.52910907,38.18165023,53.4333632,70.95342217,58.18987978,56.25486414,43.58166582,59.62596256,58.94619162,68.50696874,71.65745943,29.71945973,43.73515795,40.43223761
Bradi5g15350.v3.1,5.31237617,8.894310778,2.283199722,5.24739598,2.354925647,0.410555379,2.941286048,3.300159171,2.861797366,3.80672013,1.6826898,3.320939687,4.025593574,6.35277655,3.358943411,0.381018714,1.548147184,2.718133621
Bradi5g15360.v3.1,63.98998569,91.75183749,86.76158943,73.83835771,63.91941041,56.24608689,69.93724603,44.9646687,53.89718373,70.63580686,85.14410387,55.55026386,58.08356442,48.41845911,40.30732093,103.2560716,119.0783209,119.937646
Bradi5g15377.v3.1,21.97391961,40.72658093,34.62852911,31.10956188,27.58627186,33.25498568,55.39422057,30.73273228,36.72639953,49.06439279,46.94704542,48.30457727,38.09936775,38.28835596,29.85727476,44.96020831,32.51109086,25.65238605
Bradi5g15396.v3.1,9.41739412,7.958067538,15.22133148,17.49131993,10.76537438,11.90610598,8.823858144,8.662917823,6.20056096,12.2660982,9.423062879,13.28375875,14.08957751,12.7055531,10.07683023,9.144449148,14.32036145,5.096500539
Bradi5g15450.v3.1,39.72208546,58.74926329,44.90292786,42.10410584,50.12627448,57.68303072,44.44610028,48.88360772,65.34437319,56.8893175,62.25952259,56.60692648,50.89500447,68.6786654,46.65199182,57.15280717,53.28206558,40.43223761
Bradi5g15456.v3.1,2.293980619,5.617459438,4.3761328,5.24739598,3.027761546,2.052776894,4.902143413,3.300159171,0.953932455,4.229689033,8.076911039,4.226650511,5.750847963,2.403753289,6.344670887,1.524074858,3.999380225,2.038600216
Bradi5g15480.v3.1,13.03946878,16.15019589,9.893865461,14.11799395,16.6526885,9.442773712,13.72600156,13.20063668,15.73988551,21.35992962,21.8749674,25.35990306,28.75423981,16.99796969,22.76617201,14.09769244,13.0302388,13.42078475
Bradi5g15520.v3.1,16.54080762,18.25674317,13.69919833,20.61476992,35.3238847,28.12304345,33.33457521,26.19501342,18.60168288,24.10922749,28.26918864,35.92652934,25.73504463,18.71493632,26.49833135,16.38380472,25.15739174,27.35121956
Bradi5g15527.v3.1,99.96926066,85.90031725,93.04038866,102.6990356,99.57971306,101.2019009,89.87262924,129.5312475,137.8432398,104.0503502,101.297926,132.9885393,151.3910726,144.5685907,165.7078749,88.58685112,132.237572,137.4356312
Bradi5g15540.v3.1,226.621138,256.5306477,232.8863716,289.2314689,252.8180891,236.6851759,217.1649532,241.7366593,203.187613,198.1609312,205.6246935,226.8805613,275.6093886,264.2411651,236.6189025,258.1401791,248.477623,213.8831393
Bradi5g15550.v3.1,51.31272437,42.3650066,46.42506101,83.83339768,82.75881558,94.22245943,83.99005715,103.336234,85.61543787,53.29408182,61.75471565,66.26784194,52.18894526,32.79406273,53.36987864,41.91205859,49.54070988,33.29713685
Bradi5g15560.v3.1,14.246827,13.57552698,15.98239805,9.370349964,6.72835899,4.516109167,10.45790595,16.08827596,15.73988551,4.229689033,14.13459432,4.226650511,6.901017555,10.64519314,11.9429099,14.47871115,12.643202,21.91495232
Bradi5g15570.v3.1,55.2970065,53.83398628,64.69065878,22.98859191,38.68806419,45.16109167,85.13389061,37.53931057,80.60729248,74.44252699,81.44218631,57.3616855,64.40949718,48.41845911,66.80565228,77.15628969,48.89564856,59.79893966
Bradi5g15587.v3.1,6.278262747,2.340608099,2.283199722,2.49875999,6.055523091,4.105553788,0.980428683,0.825039793,3.577246708,0.422968903,4.37499348,2.717132471,0.575084796,0.343393327,0,4.191205859,3.096294368,1.698833513
Bradi5g15612.v3.1,56.62510054,45.40779713,49.84986059,76.08724171,70.98418735,57.88830841,74.3491751,55.07140616,51.03538636,60.27306872,53.34126665,57.66358911,69.87280274,49.96372908,57.47525392,60.01044753,58.70058072,43.32025458
Bradi5g15631.v3.1,20.52508975,25.51262828,28.15946323,22.61377791,19.00761415,17.24332591,20.58900234,23.30737414,31.47977103,32.14563665,32.64418212,33.05844507,27.74784142,29.1884328,29.6706668,17.14584215,19.3518398,16.47868508
Bradi5g15692.v3.1,11.83211056,11.23491888,11.41599861,14.49280794,12.61567311,19.2961028,18.95495453,19.38843513,23.37134516,11.84312929,20.1922776,19.0199273,13.51449271,31.24879276,13.80898958,14.09769244,14.06233692,9.343584321
Bradi5g15710.v3.1,211.4084244,208.08006,193.5011764,243.1293471,207.9062928,187.6238081,279.4221746,362.6049889,347.4698969,325.2630867,312.4754958,339.1887035,198.8355683,334.4651005,220.7572253,312.4353459,301.7596886,285.5739135
Bradi5g15734.v3.1,5.916055281,9.830554017,6.088532591,7.74615597,9.587911561,8.005829886,3.268095609,8.869177772,10.73174012,10.78570703,8.581717979,10.41567447,6.901017555,17.856453,7.837534625,11.24005208,7.99876045,11.55206789
Bradi5g15750.v3.1,21.61171215,14.97989184,18.8363977,8.495783967,21.36253979,14.36943826,27.77881267,9.487957616,14.30898683,12.2660982,20.36054658,15.69898761,17.68385748,8.069743185,16.60810909,21.33704801,13.28826333,13.5906681
Bradi5g15760.v3.1,15.93712851,11.46897969,17.5045312,20.23995592,9.587911561,14.57471595,13.399192,13.20063668,9.777807668,12.2660982,17.83651188,9.962819061,19.40911187,13.56403642,10.8232621,8.382411719,9.804932165,12.40148464
Bradi5g15767.v3.1,8.2100359,20.59735127,11.41599861,8.370845968,13.12030003,8.621662955,13.72600156,12.78811679,9.062358326,20.30250736,17.33170494,18.26516828,21.85322226,12.36215977,17.54114892,11.43056143,19.60986433,15.45938497
Bradi5g15780.v3.1,25.59599428,23.17202018,21.69039736,19.24045193,21.36253979,21.3488797,19.28176409,30.11395243,25.99465941,18.18766284,31.63456824,24.75609585,21.42190866,32.96575939,33.96265004,20.19399187,15.9975209,22.25471902
Bradi5g15790.v3.1,2.414716441,1.872486479,3.044266296,0.249875999,3.364179495,1.231666136,5.555762535,2.062599482,2.384831138,3.80672013,2.01922776,3.320939687,2.875423981,0.686786654,0.746431869,4.191205859,0.645061327,3.397667026
Bradi5g15820.v3.1,5.795319459,3.276851339,4.185866157,2.998511988,7.737612839,3.694998409,5.555762535,4.950238756,9.539324554,2.960782323,2.86057266,5.887120354,4.456907171,15.45269972,10.8232621,3.810187145,3.354318898,4.416967134
Bradi5g15830.v3.1,148.9880044,190.9936209,179.6117114,214.6434832,151.0516593,156.4215993,231.3811691,226.679683,176.4775042,282.1202585,255.2640426,170.8774421,200.2732803,283.2994948,201.9098206,294.908485,319.6923935,335.6895022
Bradi5g15835.v3.1,16.4200718,18.25674317,20.5487975,16.74169194,10.42895643,15.3958267,9.804286826,18.97591523,11.44718946,10.57422258,20.1922776,11.77424071,13.80203511,13.39233975,13.06255771,12.19259886,13.15925106,12.571368
Bradi5g15850.v3.1,108.541504,100.6461483,114.730786,101.8244696,97.56120536,119.6768929,124.0242284,119.21825,121.3879049,126.6791865,109.8796439,102.4962749,100.9273817,99.7557615,115.5103317,97.54079091,114.4338793,112.2928952
Bradi5g15860.v3.1,1.931773153,2.808729719,2.663733009,1.749131993,3.868806419,6.158330682,4.575333852,5.981538497,5.008145391,2.749297872,7.403835119,4.528554119,2.012796787,4.635809915,2.612511542,6.096299432,4.386417021,3.737433729
Bradi5g15889.v3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradi5g15904.v3.1,4.346489594,1.40436486,4.566399444,3.498263986,2.354925647,5.747775303,3.921714731,5.362758653,2.861797366,4.229689033,1.00961388,3.924746903,4.025593574,5.494293232,1.119647804,6.477318146,3.354318898,5.436267241
Bradi5g15914.v3.1,8.934450832,3.510912149,7.991199026,8.620721967,7.401194889,11.29027292,11.92854897,17.94461549,16.45533486,8.459378067,12.11536656,15.0951804,12.65186552,8.584833175,4.478591214,2.857640359,9.159870838,5.606150593
Bradi5g15920.v3.1,24.75084352,15.21395265,9.132798887,15.99206394,14.80238978,19.70665818,18.62814497,23.51363409,19.07864911,33.20305891,19.18266372,27.17132471,25.01618864,32.27897274,16.42150112,12.95463629,20.25492566,16.13891837
Bradi5g15930.v3.1,102.2632413,91.28371587,91.70852216,82.83389368,76.70329249,104.2810662,109.6446077,88.07299787,83.70757296,70.4243224,94.23062879,86.64633547,94.60144898,81.04082517,119.2424911,89.15837919,85.01908285,64.89544019
Bradi5g15950.v3.1,4.587961238,3.510912149,7.230132452,13.24342795,10.26074746,12.11138367,5.065548194,6.80657829,2.384831138,3.595235678,1.51442082,1.962373451,3.738051176,5.494293232,5.598239018,1.333565501,2.451233041,1.698833513
Bradi5g15960.v3.1,18.35184495,26.68293233,26.63733009,17.74119593,24.55851031,40.6449825,17.97452585,14.43819637,31.0028048,16.91875613,19.18266372,19.0199273,25.30373104,15.79609304,30.60370663,20.9560293,29.15677196,16.64856843
Bradi5g15970.v3.1,33.56455853,31.83227015,55.17732661,31.10956188,20.35328595,29.55998727,16.99409717,5.981538497,4.292696049,21.14844517,23.22111924,12.67995153,17.54008629,20.43190296,22.76617201,46.48428317,43.21910888,29.89946983
Bradi5g16000.v3.1,35.73780333,37.91785121,45.85426108,51.8492698,51.9765732,58.29886379,53.26995842,60.22790487,53.89718373,52.87111292,42.067245,48.45552907,51.32631807,54.25614567,52.62344677,51.05650774,46.57342778,45.01908809
Bradi5g16013.v3.1,3.622074662,1.40436486,1.902666435,2.248883991,3.027761546,0,1.960857365,3.712679067,0,3.595235678,4.54326246,0.75475902,0.862627194,0.343393327,1.866079673,6.096299432,2.580245307,0.679533405
Bradi5g16055.v3.1,4.950168704,11.23491888,8.18146567,7.371341972,5.550896167,5.747775303,7.843429461,10.51925736,9.777807668,7.401955808,6.394221239,7.849493806,11.07038233,7.726349858,11.383086,12.95463629,9.288883103,7.984517511
Bradi5g16060.v3.1,28.13144654,17.78862156,17.69479784,20.86464592,11.43821028,11.08499523,16.99409717,19.18217518,18.12471665,16.70727168,13.96632534,16.60469844,11.64546712,28.84503947,17.16793299,20.9560293,22.3191219,17.49798518
Bradi5g16067.v3.1,10.50401652,21.76765532,4.566399444,7.996031969,14.6341808,11.7008283,10.78471551,16.91331575,20.03258156,20.72547626,12.78844248,12.37804792,12.07678072,21.29038627,13.06255771,12.57361758,12.77221427,8.833934267
Bradi5g16100.v3.1,21.00803304,14.97989184,24.35413037,45.97718382,35.9967206,32.22859723,28.75924136,35.88923098,33.86460217,19.87953846,27.7643817,31.69987883,33.78623178,26.09789285,19.4072286,27.81436616,13.93332466,15.28950162
Bradi5g16120.v3.1,3.139131373,4.213094579,6.469065878,8.495783967,5.046269243,6.979441439,7.189810339,11.96307699,2.861797366,4.229689033,5.0480694,2.717132471,7.332331152,6.181079886,2.239295607,6.858336861,2.064196245,2.038600216
Bradi5g16160.v3.1,16.90301509,22.93795937,12.93813176,29.98511988,29.26836161,30.38109803,20.9158119,22.6885943,20.50954779,6.767502453,11.44229064,14.18946957,30.4794942,37.77326597,27.99119509,11.04954272,14.44937372,12.23160129
Bradi5g16170.v3.1,72.92443652,80.28285781,72.30132452,126.4372555,82.92702455,88.88523951,105.8862977,73.84106145,80.13032625,53.29408182,52.16338379,49.5121917,106.2469161,86.02002842,69.41816382,66.29725632,56.24934768,46.54803826
Bradi5g16200.v3.1,61.09232596,50.55713495,49.08879402,71.96428772,77.54433736,57.47775303,60.29636398,68.27204285,68.44465367,45.25767266,56.37010829,56.00311927,68.86640435,53.91275234,60.46098139,69.91693411,59.60366658,65.74485695
Bradi5g16220.v3.1,8.2100359,14.97989184,17.12399791,20.73970792,14.46597183,12.31666136,12.41876331,8.662917823,18.12471665,15.64984942,18.5095878,19.32183091,19.84042547,19.57341964,9.330398363,20.19399187,14.96542278,19.70646875
Bradi5g16230.v3.1,7.485620967,11.93710131,12.17706518,9.120473965,16.48447953,11.49555061,22.05964536,5.569018601,9.30084144,6.34453355,7.403835119,10.26472267,14.9522047,17.68475634,13.06255771,8.191902362,10.32098123,8.324284213
Bradi5g16257.v3.1,110.3525414,113.9876144,92.27932209,165.6677874,162.1534517,202.8143571,130.3970148,165.2142185,143.0898683,92.84167428,109.206568,117.2895517,115.3045016,118.8140911,128.7594974,59.05790075,58.57156846,60.64835641
Bradi5g16280.v3.1,5.795319459,6.553702678,5.898265948,1.749131993,4.205224369,8.621662955,13.399192,4.950238756,8.585392098,11.20867594,8.076911039,10.11377087,8.338729546,10.98858646,8.21075056,4.953243288,8.127772715,14.27020151
Bradi5g16310.v3.1,14.72977029,8.426189158,7.991199026,12.74367595,7.737612839,15.19054902,8.170239022,13.20063668,7.154493415,13.53500491,7.403835119,14.18946957,23.86601904,19.57341964,30.60370663,16.00278601,7.99876045,8.833934267
Bradi5g16320.v3.1,37.66957648,29.49166205,34.81879576,44.10311383,29.94119751,42.08192633,33.66138477,45.3771886,31.95673726,41.45095253,24.06246414,38.0398546,29.61686701,41.72228923,37.69480939,25.90927259,26.44751439,35.84538712
Bradi5g16330.v3.1,9.658865764,6.085581058,6.088532591,9.245411964,13.28850901,9.648051402,11.11152507,9.281697668,12.40112192,10.99719149,10.43267676,17.66136106,17.54008629,15.45269972,10.2634382,7.239355575,5.676539674,9.513467673
Bradi5g16340.v3.1,7.244149323,7.489945918,13.31866504,7.996031969,11.43821028,6.568886061,15.0332398,9.900477512,17.64775042,11.84312929,14.47113228,9.660915453,14.37711991,35.71290601,19.03401266,15.62176729,10.32098123,9.853234375
Bradi5g16350.v3.1,26.68261667,33.0025742,32.34532939,21.73921192,32.6325411,23.40165659,37.25628994,26.40127337,32.91066971,34.26048117,38.02878948,37.43604738,26.74144303,26.44128618,39.37428109,38.67339952,31.86602954,38.56352074
Bradi5g16360.v3.1,22.21539126,27.61917557,21.69039736,22.73871591,26.24060006,34.07609644,24.51071707,27.63883306,27.18707498,19.87953846,26.24996088,25.05799946,29.04178221,26.44128618,29.85727476,19.05093572,29.67282102,21.74506897
Bradi5g16380.v3.1,31.27057791,41.66282417,30.25239631,46.47693582,53.65866295,35.71831795,38.23671862,44.75840875,37.68033199,33.83751227,27.09130578,38.1908064,27.60407022,25.58280286,32.84300224,43.43613345,39.99380225,37.71410399
Bradi5g16390.v3.1,1.690301509,0,0,0.249875999,0,1.642221515,0.980428683,2.062599482,2.861797366,0,2.35576572,0.603807216,0.287542398,1.716966635,0,3.048149716,2.838269837,0
Bradi5g16400.v3.1,207.9070856,232.6564451,196.5454427,233.2592451,198.4865902,230.3215675,214.3870719,232.8674815,205.333961,203.4480425,183.4131882,186.7273815,221.8389602,237.4564856,233.446567,248.6147112,251.4449051,242.5934257
Bradi5g16440.v3.1,6.036791103,11.7030405,7.230132452,12.36886195,14.80238978,15.19054902,5.882572096,18.97591523,12.87808815,10.15125368,11.61055962,13.88756596,7.188559953,8.413136512,13.80898958,14.09769244,10.83703029,11.89183459
Bradi5g16462.v3.1,20.76656139,17.78862156,20.16826421,23.36340591,15.81164363,19.91193587,21.56943102,27.43257311,25.27921007,22.20586742,23.05285026,30.6432162,21.70945106,24.38092622,21.83313217,19.81297315,10.0629567,13.42078475
Bradi5g16480.v3.1,13.76388371,15.44801346,16.74346463,12.36886195,13.62492696,13.5483275,19.60857365,23.1011142,16.93230108,15.43836497,18.67785678,16.30279483,12.79563672,14.76591306,12.50273381,16.00278601,9.288883103,12.40148464
Bradi5g16490.v3.1,5.070904526,4.681216199,2.853999652,6.246899976,9.083284637,4.310831477,6.863000778,7.012838238,9.062358326,6.767502453,7.740373079,3.169987883,4.888220768,5.837686559,2.799119509,4.953243288,4.902466082,3.737433729
Bradi5g16497.v3.1,3.863546306,3.744972959,7.991199026,1.499255994,6.055523091,5.337219924,1.960857365,1.650079585,3.815729822,4.652657937,3.02884164,1.50951804,4.313135972,4.464113251,0.933039836,5.143752646,0.774073592,0.679533405
Bradi5g16510.v3.1,9.900337408,18.25674317,4.185866157,7.496279971,9.419702586,7.800552197,3.921714731,8.662917823,9.539324554,8.036409163,11.44229064,6.038072158,4.025593574,7.898046521,7.464318691,7.239355575,3.87036796,6.965217403
Bradi5g16520.v3.1,18.83478824,14.51177022,13.69919833,13.99305595,12.78388208,13.95888288,15.68685892,11.34429715,31.95673726,22.41735188,17.33170494,18.56707189,16.1023743,14.93760972,20.90009233,20.00348251,21.28702378,15.62926832
Bradi5g16530.v3.1,11.59063892,24.57638504,9.893865461,8.245907968,14.12955388,10.26388447,12.25535853,14.02567648,18.84016599,9.939769228,10.43267676,15.54803581,25.73504463,23.86583623,17.91436486,17.14584215,13.41727559,14.10031816
Bradi5g16540.v3.1,40.32576457,38.85409445,41.85866157,64.21813175,46.25746806,50.2930339,64.05467393,51.56498704,55.0895993,52.87111292,38.53359642,38.94556542,61.1027596,54.77123566,60.46098139,26.67131001,43.09009662,34.14655361
