Gene,Bs.10.1,Bs.10.2,Bs.10.3,Bs.14.1,Bs.14.2,Bs.14.3,Bs.18.1,Bs.18.2,Bs.18.3,Bs.22.1,Bs.22.2,Bs.22.3,Bs.2.1,Bs.2.2,Bs.2.3,Bs.6.1,Bs.6.2,Bs.6.3
Bradi3g30180.v3.1,57.43604364,41.96341816,68.78180263,70.9788827,85.07736463,79.63704205,88.74538553,90.17845116,92.00988304,75.56829072,68.21281715,66.4448068,65.51983958,68.3283375,101.9369273,47.15528844,43.30846904,49.01169073
Bradi3g30187.v3.1,19.99835843,30.33225335,27.35639877,20.47763861,23.83915873,21.66199451,32.44662627,23.9038514,28.24146766,25.64741988,25.85648084,27.10421822,31.15066057,20.35588043,24.37201679,22.48652587,18.57496264,19.98008499
Bradi3g30200.v3.1,5.402400144,5.017365215,4.168594099,6.466622719,5.139635138,6.381749419,4.538664984,3.093439593,3.765529021,5.266880868,6.338359116,4.473511745,2.873677175,5.315866864,2.417858808,5.313271937,4.8672362,4.33805603
Bradi3g30210.v3.1,107.9532239,126.3463786,110.8585493,123.3277333,120.398687,121.4330066,112.6940859,106.3955739,139.3245738,117.9323325,128.8799687,111.8377936,104.9466904,113.9669994,75.24376611,115.0892653,126.4488098,118.1703147
Bradi3g30220.v3.1,46.82080125,22.6921745,26.05371312,32.3331136,58.94177318,27.50444116,67.30743603,25.3099603,36.83669695,32.28826967,31.49057783,17.63089923,131.2695733,78.70076065,120.6995117,31.40523234,59.30081655,72.91271097
Bradi3g30230.v3.1,124.918656,140.1441329,110.0769379,158.6632074,134.2866372,161.1616438,167.4477677,157.8591598,178.0440352,158.5789131,161.0748086,132.2317442,174.8345193,195.2608658,164.8012564,137.4809114,143.7324649,140.986821
Bradi3g30240.v3.1,16.30197938,8.552327071,15.37169074,17.78321248,17.82469208,17.34757236,19.9894394,20.34170884,9.413822553,14.88466332,7.646274489,26.84107047,11.95449705,11.53932075,24.66215984,17.45789351,11.42310537,11.88794201
Bradi3g30250.v3.1,48.33726445,49.26140393,52.36796336,49.34649004,63.97205438,62.10970209,74.54998654,76.0236215,60.90333895,52.32531645,64.69150653,94.20689439,70.23267015,62.2345389,55.41732388,66.89029849,64.76404086,36.2477951
Bradi3g30260.v3.1,75.44404412,79.02350214,74.90442521,79.60104633,68.45556589,72.71598986,59.29234681,67.86818985,82.75977914,80.949669,87.63032999,56.70834006,55.51944301,43.04555607,40.32988492,65.37222079,42.41448688,66.65589939
Bradi3g30270.v3.1,5.781515944,3.192868773,4.298862664,5.388852266,5.577050895,7.100819776,5.987175085,5.718176217,5.893871511,5.266880868,3.722528369,8.94702349,6.437036871,9.853801992,7.543719481,6.072310785,6.555869167,4.33805603
Bradi3g30277.v3.1,122.4544033,114.2590897,144.4678392,132.0268805,115.6964676,142.8253497,134.2286027,128.049651,132.2028124,105.6811096,128.4775332,143.2839497,122.4186476,117.7270027,140.2358109,127.1390071,108.668498,97.0222916
Bradi3g30300.v3.1,105.868087,102.1718007,87.8010132,72.74950559,108.6978155,90.78263258,81.59940236,81.08561357,89.06294728,61.14161704,76.66396264,59.73453918,72.18677062,65.60557642,96.23078056,94.21569702,92.47748779,131.0593466
Bradi3g30330.v3.1,3.222484297,2.39465158,4.42913123,5.850753889,3.499326052,5.303143883,8.111656566,7.686728685,5.238996899,3.663917126,6.43896799,7.368136992,4.367989305,5.964143311,7.543719481,3.036155392,3.277934583,2.836421251
Bradi3g30340.v3.1,18.29233733,29.19194307,32.5671414,27.32917935,25.58882175,26.60560321,23.27272896,34.40279789,34.38091715,27.82287067,43.86546943,31.44615609,35.86349114,47.5834912,45.45574559,27.70491796,39.7325404,41.29495644
Bradi3g30350.v3.1,2.938147447,6.043644464,1.693491353,8.930098041,10.0605624,7.460354955,3.669558923,6.374360373,6.057590165,8.472808354,8.249927738,11.31535324,11.03492035,16.33656646,7.93057689,2.84639568,3.476597285,6.298523659
Bradi3g30360.v3.1,27.95979022,24.85876402,21.23377619,21.78635988,30.94716477,34.15584196,29.74274074,33.09042958,33.56232388,26.44890175,24.24673884,41.3141967,30.9207664,38.76693152,34.81716684,29.60251508,22.25022263,26.86257773
Bradi3g30370.v3.1,13.83772669,21.66589525,16.2835707,22.2482615,30.50974901,24.89781111,23.17616162,20.81041181,21.85644019,24.7314406,25.75587196,19.99922898,21.83994653,22.04139919,25.82273207,16.50909495,19.96560155,24.23471686
Bradi3g30380.v3.1,52.79187509,51.99814859,47.93883213,43.41875254,44.06963746,65.70505388,44.8072458,51.74480773,55.90992003,63.43156524,52.11539717,58.15565268,48.04788236,57.69660377,51.45203544,45.82697045,54.5329117,62.90181244
Bradi3g30390.v3.1,25.40075857,33.41109109,21.49431332,22.78714673,29.0881478,22.83048384,35.92305051,39.37104936,36.91855627,32.74625931,37.32589257,35.91966783,39.08200957,33.58071995,26.59644689,29.88715464,33.57399664,31.07549752
Bradi3g30400.v3.1,32.22484297,19.8413988,19.80082197,23.78793357,27.44783872,24.62815973,16.80271717,26.05988505,17.76347386,24.38794837,24.24673884,32.63032096,33.5645494,17.24415349,22.43772974,17.74253307,25.82615126,30.82522506
Bradi3g30430.v3.1,89.4713287,74.80435412,79.33355644,89.22399681,74.68874042,92.1308895,92.31837711,96.36533034,102.3241582,90.10946181,79.48101113,102.2329008,100.8085953,102.5573339,119.8290825,91.84370062,87.01426349,79.54493125
Bradi3g30440.v3.1,7.203200192,4.219148022,4.950205492,6.851540738,9.951208459,9.88721741,8.884195287,7.218025716,6.221308818,9.617782455,6.539576865,10.13118836,2.183994653,5.315866864,6.866719015,8.349427329,10.82711726,5.464282115
Bradi3g30457.v3.1,123.8760875,105.0225764,168.828061,127.9467495,125.5383221,130.6011536,129.3036684,119.1442946,93.64706957,111.5204775,119.9257788,119.4690784,101.6132249,106.8359584,157.4509656,138.9989891,129.7267444,115.1253331
Bradi3g30470.v3.1,21.32526373,17.3327162,31.26445574,24.2498352,18.80887753,22.92036763,16.80271717,13.59238609,17.19045858,12.25122289,21.22847259,12.76266586,16.09259218,13.48415009,33.36645155,11.76510215,9.535809697,10.97027631
Bradi3g30480.v3.1,54.49789619,64.4275306,52.10742623,67.36065333,62.55045317,71.18796535,66.92116667,72.18025716,71.29947342,79.46120267,79.98405551,92.75958177,104.0271137,114.4856205,102.0336417,78.56052078,70.32659652,74.91489068
Bradi3g30490.v3.1,31.46661137,36.03380473,37.51734689,33.41088405,41.55449686,35.2344475,25.97661448,37.58997808,33.88976119,34.69271529,32.59727545,37.76170208,37.58769744,22.68967564,30.17487792,31.59499205,44.0037885,46.59239025
Bradi3g30500.v3.1,1081.23826,1075.882746,1055.435918,1062.835634,911.3557286,900.0064357,817.1528317,796.9825278,892.8396747,1105.815988,1164.547726,921.6749933,984.9815884,808.7896951,956.5049445,915.0213314,1019.437655,1264.585045
Bradi3g30510.v3.1,55.44568569,29.07791204,40.90432959,78.44629227,83.32770161,58.24469892,115.9773754,82.86668485,98.80420714,95.03285045,80.68831763,46.0508562,108.9698385,110.3366513,136.7540942,22.58140573,44.79843931,35.66382602
Bradi3g30530.v3.1,35.73166411,35.23558753,33.86982705,31.40931035,36.52421566,35.41421509,34.47454041,42.46448895,34.13533917,27.70837326,35.6155417,26.97264434,48.50767071,41.4896926,43.13460114,36.43386471,34.56731015,36.66491587
Bradi3g30540.v3.1,35.63688516,26.79729149,29.44069582,21.86334348,18.26210783,24.89781111,19.89287206,18.74811874,22.02015884,23.35747168,24.85039209,27.76208759,20.46058148,19.70760398,26.01616077,29.31787551,35.06396691,27.15456227
Bradi3g30547.v3.1,219.9819427,205.8260048,208.6902421,216.1699595,240.1412503,241.9671752,185.1195909,212.6036666,196.2168057,223.9569343,214.1962946,241.5696342,157.1326679,157.4015213,169.0566879,238.0535587,254.1889272,243.4733947
Bradi3g30560.v3.1,57.90993839,49.9455901,58.49058595,58.50753889,61.2382059,71.09808156,56.3953266,70.02422351,58.36569983,56.90521286,51.81357055,60.52398243,53.45039545,61.71591774,62.86432901,53.51223879,58.20817169,46.05013325
Bradi3g30590.v3.1,43.3139801,33.8672152,39.86218107,44.88144102,55.11438531,36.76247201,51.47039226,32.90294839,42.73056846,45.34097443,47.48738893,26.70949659,47.35819984,35.65520458,45.74588865,37.0980237,50.06300091,48.46943372
Bradi3g30600.v3.1,57.15170679,71.61148534,84.4140305,60.43212898,65.06559377,57.43574477,54.27084512,54.74450673,55.58248273,63.43156524,64.08785328,72.36563117,57.81838475,54.32556625,68.08690404,67.26981791,73.8031938,71.74477281
Bradi3g30620.v3.1,83.68981276,69.67295787,84.67456763,88.53114437,72.06424588,86.73786182,92.22180977,92.99066897,84.39696567,90.91094369,77.97187801,95.52263314,85.17579145,110.4663065,72.14890683,87.19458767,80.75638837,78.1684327
Bradi3g30630.v3.1,26.06421122,23.37636066,26.96559308,24.2498352,27.77590054,30.83014156,35.72991583,26.24736624,38.2283055,28.39535773,31.38996895,34.86707684,33.79444357,36.30348102,34.23688072,33.2079496,28.40876639,30.70008883
Bradi3g30640.v3.1,60.37419109,71.8395474,55.6246775,63.43448953,63.20657681,75.68215508,72.90834176,66.74330273,70.39902083,67.4389746,78.27370463,72.10248342,67.81878132,97.88974348,70.21461979,70.68549273,64.66470951,64.77885591
Bradi3g30655.v3.1,13.64816879,14.71000256,18.10733062,19.63081897,17.38727632,18.24641031,18.54092929,15.37345737,18.17277049,7.900321303,11.46941173,11.31535324,3.333465522,5.575177443,4.15871715,10.53166402,9.436478346,11.47082123
Bradi3g30660.v3.1,34.49953776,39.91085967,33.60928992,33.25691684,49.31862654,43.86329178,41.62052357,32.52798602,30.28795082,23.81546132,27.66744058,20.13080285,10.23029074,13.35449481,8.414148652,16.12957552,20.85958371,23.02506662
Bradi3g30670.v3.1,66.25048598,53.36652092,72.03851677,69.90111225,73.37649315,90.4230974,69.04564815,100.2086947,73.67339389,53.81378279,52.11539717,81.31265466,54.02513088,68.06902692,74.95362305,61.86166612,63.57206465,56.31130424
Bradi3g30710.v3.1,160.745099,149.4946772,217.1576988,190.0725178,169.1705438,173.8352588,169.6688165,207.3541933,172.8868977,154.8004986,149.6053969,209.4656088,123.6830656,130.0442552,189.4634162,173.6301365,130.9187206,117.8783302
Bradi3g30718.v3.1,0.1895579,0.114031028,0,0.307934415,0.874831513,0.089883795,0.19313468,0.281221781,0.163718653,0.11449741,0.402435499,0.526295499,0.114947087,0.259310579,0,0.569279136,0.397325404,0.291984541
Bradi3g30730.v3.1,84.92193911,110.7241278,102.1305554,131.0260937,112.0877876,118.1971899,85.07582661,73.49262547,95.44797476,131.3285295,134.1116302,84.07570603,74.25581819,61.32695187,51.45203544,66.32101935,94.66277751,89.43069355
Bradi3g30740.v3.1,43.59831695,45.04225591,41.03459816,45.72826066,42.64803625,40.26794,46.35232324,36.74631274,46.57795681,55.30224912,55.53609892,36.05124171,39.88663918,34.0993411,37.91202611,38.42634168,41.42117337,43.17199992
Bradi3g30750.v3.1,145.675246,129.8813405,157.6249644,166.8234694,163.0467232,164.577228,177.201069,159.6402311,164.1279497,158.0064261,184.8185031,202.7553411,207.1346507,216.7836438,234.43559,244.4105091,306.1392238,205.2234199
Bradi3g30757.v3.1,65.77659123,87.46179818,79.59409357,64.35829278,53.36472229,64.35679696,57.55413469,70.21170469,62.94982212,74.99580367,80.386491,77.23386454,68.27856967,71.82903031,73.11605036,110.8196718,90.19286672,82.17279211
Bradi3g30780.v3.1,12.51082139,11.85922687,13.93873652,15.01180274,12.0289333,15.1004775,11.78121549,17.24826924,15.55327204,11.67873584,7.847492238,21.9728371,12.87407374,15.55863472,11.21886487,13.47293955,11.52243672,9.343505296
Bradi3g30790.v3.1,41.79751691,31.58659465,40.1227182,31.64026116,40.89837323,39.45898584,45.67635186,68.05567104,40.84780395,33.08975154,30.7863157,49.73492469,43.22010471,59.7710884,48.16374746,39.18538053,42.31515553,26.65401734
Bradi3g30800.v3.1,35.16299041,41.279232,41.42540386,50.03934247,63.53463863,61.84005071,69.91475421,59.05657404,61.9675102,48.08891228,64.99333315,66.05008517,62.41626823,79.21938181,66.7329031,44.11913304,44.0037885,47.55176802
Bradi3g30810.v3.1,87.67052866,88.94420154,86.75886468,79.29311192,98.85596096,84.58065075,109.4107963,93.55311253,106.6627025,105.795607,93.06320924,111.0483504,102.7626958,123.1725249,111.8017913,117.0817423,102.9072796,98.23194184
Bradi3g30815.v3.1,4.833726445,5.017365215,5.080474058,4.234098209,9.295084825,5.932330446,7.242550506,4.687029686,6.221308818,3.663917126,3.018266245,3.420920746,4.482936392,3.241382234,6.093004196,5.313271937,6.456537816,5.172297575
Bradi3g30820.v3.1,4.265052745,10.26279249,5.210742623,6.928524342,6.342528469,7.100819776,6.759713805,8.905356403,5.402715552,6.869844611,6.036532491,7.631284741,3.678306783,5.704832732,4.448860207,12.71390071,13.50906374,12.59704732
Bradi3g30830.v3.1,96.57974995,80.96202961,103.3029725,92.84222618,82.01545434,90.33321361,82.1788064,89.80348878,89.96339988,100.757721,92.05712049,89.73338265,105.1765846,109.6883748,97.68149585,82.1659553,85.22629917,79.37808294
Bradi3g30847.v3.1,29.00235867,19.61333675,15.11115361,16.39750761,18.80887753,21.30245933,16.31988047,18.27941577,20.71040962,28.50985514,23.64308559,19.07821185,18.39153392,25.54209201,21.37387186,25.42780141,26.22347667,25.52779126
Bradi3g30860.v3.1,11.65781084,7.754109878,6.383159714,9.007081645,9.732500581,8.449076696,10.04300337,3.749623749,5.238996899,6.18286015,4.527399368,4.736659495,5.402513088,8.427593809,10.92872181,6.926229489,15.29702806,9.385217373
Bradi3g30870.v3.1,18.38711628,14.36790948,19.41001627,15.24275355,14.32536602,10.78605536,13.32629293,12.46749896,15.38955339,10.0757721,16.70107323,11.31535324,12.75912666,8.038627941,15.08743896,11.76510215,16.98566102,20.27206953
Bradi3g30880.v3.1,43.40875905,38.31442528,53.01930619,50.80917851,45.60059261,54.73923093,42.29649495,52.68221367,51.81695371,50.49335789,49.39895755,58.15565268,47.35819984,63.01247063,64.02490124,38.6161014,31.48803827,38.04141442
Bradi3g30890.v3.1,49.09549605,52.11217962,54.97333468,58.50753889,59.269835,58.51435031,64.41041583,66.74330273,56.81037262,41.67705731,51.91417942,44.4719697,48.73756488,59.90074369,47.8736044,56.45351433,50.26166361,46.34211779
Bradi3g31090.v3.1,4.644168545,7.297985767,5.862085451,8.391212814,12.13828724,9.707449821,12.74688889,8.905356403,12.27889898,6.29735756,8.954189862,9.604892864,11.83954996,13.22483952,14.50715285,8.349427329,8.741158889,8.300703366
Bradi3g31110.v3.1,77.71873892,75.60257131,83.50215054,80.75580039,82.45287009,84.94018593,92.80121381,83.99157197,85.7067149,88.73549289,87.63032999,108.0221513,108.0502618,128.4883918,103.3876426,104.9371207,73.50519975,75.2485873
Bradi3g31120.v3.1,7.582315992,11.9732579,8.85826246,9.776917683,13.77859633,11.95454469,18.83063131,10.03024353,17.02673992,16.14413484,14.48767798,12.63109199,16.55238053,13.09518423,18.8592987,15.08589711,13.50906374,9.8857623
Bradi3g31130.v3.1,14.12206353,17.21868517,5.60154832,16.78242563,16.84050662,9.168147053,15.16107239,8.530394028,15.63513137,14.42667368,15.29254898,11.71007486,9.655555307,10.24276786,11.79915098,11.859982,11.82043077,20.23035745
Bradi3g31140.v3.1,37.34290626,34.20930828,51.58635197,42.18701488,43.74157565,39.54886964,42.48962963,39.83975233,47.56026872,31.71578262,25.35343646,55.26102744,33.90939066,33.45106466,50.0980345,40.03929924,34.4679788,31.82631491
Bradi3g31150.v3.1,6.634526493,2.85077569,5.862085451,6.158688304,5.686404834,5.213260089,8.401358587,3.937104936,6.303168144,4.579896407,3.420701745,3.684068496,3.448412609,4.926900996,6.576575958,4.649112945,5.661887008,6.88249274
Bradi3g31370.v3.1,51.37019084,52.34024168,40.25298677,50.88616211,66.04977923,45.84073526,57.07129798,52.2135107,52.63554697,48.20340969,54.53001017,50.78751569,58.96785562,56.91867203,61.51032808,46.30136973,46.88439768,48.38600957
Bradi3g31377.v3.1,14.12206353,10.94697865,8.206919632,13.62609787,15.41890542,14.65105853,9.560166668,7.31176631,14.81653811,14.54117109,13.28037148,13.42053523,10.91997326,10.76138902,9.284577823,9.772625169,7.946508081,7.758446362
Bradi3g31390.v3.1,54.11878039,54.39280017,68.26072837,56.6599324,54.02084592,59.50307205,77.8332761,62.05627304,68.18881901,56.44722322,58.55436516,64.3396248,58.50806727,68.3283375,62.09061419,63.00022439,52.64561604,62.94352452
Bradi3g31397.v3.1,11.65781084,12.20131995,9.900410984,11.62452417,8.420253312,17.07792098,15.35420707,15.84216034,15.06211608,15.22815555,11.46941173,14.20997848,15.97764509,13.74346067,13.73343803,15.18077696,14.00572049,14.01525794
Bradi3g31410.v3.1,5.023284345,6.385737546,4.689668361,7.159475154,11.91957936,8.808611874,21.53451684,5.624435623,13.09749225,13.05270476,8.551754362,3.684068496,14.02354461,25.54209201,16.6348686,17.26813379,24.336181,15.97572557
Bradi3g31430.v3.1,8.340547591,7.868140905,12.76631943,9.238032456,12.90376482,7.999657723,14.48510101,14.99849499,14.40724147,8.587305764,12.67671823,22.10441097,11.14986744,14.13242654,14.89401026,17.64765322,9.436478346,8.09214298
Bradi3g31440.v3.1,12.60560034,10.26279249,8.076651066,10.0848521,17.27792238,17.34757236,20.27914142,9.84276234,15.06211608,14.54117109,10.16149636,11.71007486,13.33386209,9.205525545,10.3484357,11.57534243,12.51575023,16.05914973
Bradi3g31450.v3.1,10.99435819,3.420930828,7.295039673,5.542819474,5.905112712,4.404305937,9.560166668,5.249473248,6.548746124,5.724870509,6.036532491,6.052398243,2.413888827,1.555863472,5.609432435,5.882551073,7.946508081,9.009808678
Bradi3g31460.v3.1,35.16299041,38.99861144,29.83150152,42.41796569,45.49123867,42.69480245,37.95096465,45.46418795,51.98067236,40.30308838,48.09104218,41.44577058,38.62222123,32.28416705,35.20402425,25.80732083,34.16998475,32.0348753
Bradi3g31480.v3.1,45.30433805,51.08590037,50.93500914,47.03698192,52.05247502,49.88550602,51.5669596,62.33749482,55.66434205,65.14902639,59.15801841,57.23463556,53.79523671,68.45799279,46.80974652,55.2200762,51.15564577,50.30476512
Bradi3g31490.v3.1,98.94922369,111.522345,104.4753896,109.8556026,109.3539391,112.0850919,105.7412374,112.3012313,108.1361704,97.43729607,113.5874197,148.5469047,102.3029074,117.9863133,121.9567983,116.7971027,95.65609102,90.13979886
Bradi3g31500.v3.1,11.65781084,11.17504071,8.076651066,17.62924527,14.65342784,15.37012888,18.34779461,15.65467915,15.79885002,15.91514002,12.57610936,19.47293348,11.4947087,19.31863812,15.76443943,12.99854027,18.87295669,8.509263752
Bradi3g31520.v3.1,13.45861089,11.40310276,8.337188197,12.93324544,9.951208459,17.61722375,15.74047643,17.62323162,14.81653811,10.76275656,18.8138596,10.52590999,12.98902083,16.85518762,14.99072461,14.42173811,14.4030459,18.93728306
Bradi3g31527.v3.1,29.47625342,23.9465158,26.83532451,19.47685176,23.18303509,18.78571308,20.08600674,26.62232862,26.27684382,27.47937844,29.07596483,27.76208759,20.11574022,21.13381217,24.9523029,23.90972371,21.05824641,26.52888111
Bradi3g31550.v3.1,27.77023232,28.16566382,17.19545066,25.55855646,35.54003021,26.8752546,32.92946297,27.55973455,36.83669695,35.26520234,28.77413821,22.36755872,26.55277709,38.11865508,39.26602704,18.88109135,24.336181,27.90537966
Bradi3g31570.v3.1,92.8833709,125.5481614,105.257001,110.9333731,111.5410179,122.1520769,125.1512727,117.9256669,136.377638,122.2832341,134.6146745,110.7852026,160.3511863,164.2732516,121.9567983,103.1344035,106.2845456,102.4448616
Bradi3g31590.v3.1,21.60960058,15.73628181,18.23759918,15.47370436,22.52691146,33.79630678,21.4379495,18.74811874,21.44714356,16.60212448,19.01507735,12.63109199,10.46018492,3.111726945,14.31372414,16.98349423,20.36292696,23.77588401
